OCCUPANT  ID,BUSINESS NAME,ADDRESS NUMBER,STREET PREFIX,STREET NAME,STREET TYPE,FULL ADDRESS,APARTMENT/SUITE,CITY,STATE,ZIP CODE,INSPECTION DATE,INSPECTION TYPE CODE,INSPECTION TYPE DESCRIPTION,INSPECTION VIOLATION CODE,INSPECTION VIOLATION DESCRIPTION,GEOLOCATION
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20753,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,9,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20748,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,4,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20744,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B1,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20752,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,8,Baton Rouge,LA,70802,7/6/2020,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377)
20751,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,7,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20744,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20752,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,8,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20748,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,4,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20753,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,9,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20750,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,6,Baton Rouge,LA,70802,5/15/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20744,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20751,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,7,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20752,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,8,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20753,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,9,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20748,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,4,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20750,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,6,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/2/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20750,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,6,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20748,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,4,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20752,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,8,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20753,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,9,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20751,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,7,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20744,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B1,Baton Rouge,LA,70802,11/15/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,3/31/2017,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,11/29/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,1/12/2015,IMPAR,Impairment Notification,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,11/14/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,9/26/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20748,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,4,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20750,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,6,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20745,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B2,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,2/7/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20751,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,7,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20753,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,9,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20752,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,8,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20754,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,10,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
20744,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,B1,Baton Rouge,LA,70802,2/8/2012,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,1/26/2010,COMPL,Complaint,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
7035,Governmental Bldg,222,,ST LOUIS,ST,222 ST LOUIS ST,1,Baton Rouge,LA,70802,1/26/2010,COMPL,Complaint,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.187618 30.446377000000002)
22437,Menkoi LLC,223,,FERNWOOD,DR,223 FERNWOOD DR,E,BATON ROUGE,LA,70806,6/13/2014,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
22437,Menkoi LLC,223,,FERNWOOD,DR,223 FERNWOOD DR,E,BATON ROUGE,LA,70806,5/28/2014,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
1155,Goodlife Hair Salon,223,,FERNWOOD,DR,223 FERNWOOD DR,D,BATON ROUGE,LA,70806,4/16/2014,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
1155,Goodlife Hair Salon,223,,FERNWOOD,DR,223 FERNWOOD DR,D,BATON ROUGE,LA,70806,10/24/2013,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
22437,Menkoi LLC,223,,FERNWOOD,DR,223 FERNWOOD DR,E,BATON ROUGE,LA,70806,9/23/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
22437,Menkoi LLC,223,,FERNWOOD,DR,223 FERNWOOD DR,E,BATON ROUGE,LA,70806,3/23/2011,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.102543 30.453250000000004)
22438,"Mane Appeal Hair Studio, LLC",223,,FERNWOOD,DR,223 FERNWOOD DR,F,BATON ROUGE,LA,70802,6/13/2014,REG,Annual Inspection,LOCKEDOUT,Locked Out,POINT (-91.102543 30.453250000000004)
22438,"Mane Appeal Hair Studio, LLC",223,,FERNWOOD,DR,223 FERNWOOD DR,F,BATON ROUGE,LA,70802,9/23/2013,REG,Annual Inspection,LOCKEDOUT,Locked Out,POINT (-91.102543 30.453250000000004)
22438,"Mane Appeal Hair Studio, LLC",223,,FERNWOOD,DR,223 FERNWOOD DR,F,BATON ROUGE,LA,70802,4/4/2013,OCC,Occupancy,LOCKEDOUT,Locked Out,POINT (-91.102543 30.453250000000004)
12241,Charlie's Kitchen,228,W,Chimes,ST,228 W Chimes ST,,Baton Rouge,LA,70802,2/10/2010,NEW,New Construction,LAC 55:V:303,Plans Required,POINT (-91.178088 30.417328000000005)
12241,Charlie's Kitchen,228,W,Chimes,ST,228 W Chimes ST,,Baton Rouge,LA,70802,4/17/2009,NEW,New Construction,LAC 55:V:303,Plans Required,POINT (-91.178088 30.417328000000005)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,8/11/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/3/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,2/2/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/30/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,9/14/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,4/21/2010,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,8/11/2020,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/3/2019,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,2/2/2018,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/30/2017,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,9/14/2016,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,4/21/2010,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,8/11/2020,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/3/2019,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,2/2/2018,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/30/2017,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,9/14/2016,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,4/21/2010,OCC,Occupancy,MISC,Miscellaneous Provisions,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,8/11/2020,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/3/2019,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,2/2/2018,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,5/30/2017,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,9/14/2016,REG,Annual Inspection,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
10226,Fairmont Specialty Ins. LLC VACANT,232,N,Eugene,ST,232 N Eugene ST,,Baton Rouge,LA,70806,4/21/2010,OCC,Occupancy,NOTREADY,Not ready for final,POINT (-91.160886 30.449557)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,8/6/2010,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,2/10/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,10/23/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,12/10/2012,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,8/6/2010,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,2/10/2014,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,10/23/2013,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,12/10/2012,REG,Annual Inspection,7.1.10.1*,General.,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,8/6/2010,OCC,Occupancy,7.10.1.1,Where Required.,POINT (-91.151264 30.449616)
11794,Parris Cardiovascular Center,236,,WABASH,AV,236 WABASH AV,,Baton Rouge,LA,70806,2/10/2014,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.151264 30.449616)
